ID,Country,Province,District,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Total,Serbs,Montenegrins,Croats,Bosniaks,Albanians,Bulgarians,Macedonians,Turks,Roma,Others,Unstated,Unknown,Hungarians,Slovaks,Aromanians,Muslims,Yugoslavs,Greeks,Romanians,Gorans,Egyptians,Ashkali,Italians,Russians,Ruthenians,Bunjevacis,Slovenians,Czechs,Ukrainians,Germans,Poles,Jews,Austrians,Vlachs,Armenian,English,French,Spanish,Swedish,Finnish,Portugese,Dutch,Danish,Nigerian,Sri Lankan,Indian,Pakistan,Bangladeshi,Chinese,Filippino,Vietnamese,Iran,Syrians,Turkmenistan,Azerbaijan,Maronite Arabs,Sunni Arabs,Shia Arabs,Orthodox Arabs,Copt Arabs,Catholic Arabs
BH074,Bosnia and Herzegovina,null,Pale (FBIH),Bosniaks,Serbs,Others,Croats,.,.,.,.,.,.,904,33,0,1,859,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH075,Bosnia and Herzegovina,null,Stari Grad Sarajevo,Bosniaks,Others,Croats,Serbs,.,.,.,.,.,.,36976,467,0,685,32794,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH076,Bosnia and Herzegovina,null,Trnovo (FBIH),Bosniaks,Serbs,Others,Croats,.,.,.,.,.,.,1502,97,0,4,1376,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH077,Bosnia and Herzegovina,null,Stolac,Croats,Bosniaks,Serbs,Others,.,.,.,.,.,.,14502,279,0,8486,5544,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH078,Bosnia and Herzegovina,null,Drvar,Serbs,Croats,Others,Bosniaks,.,.,.,.,.,.,7036,6420,0,552,11,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH079,Bosnia and Herzegovina,null,Usora,Croats,Bosniaks,Others,Serbs,.,.,.,.,.,.,6603,61,0,6095,374,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH080,Bosnia and Herzegovina,null,Banja Luka,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,185042,165750,0,5104,7681,0,0,0,0,0,6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH081,Bosnia and Herzegovina,null,Berkovići,Serbs,Bosniaks,Croats,Others,.,.,.,.,.,.,2114,1942,0,11,159,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH082,Bosnia and Herzegovina,null,Bijeljina,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,107715,91784,0,515,13090,0,0,0,0,0,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH083,Bosnia and Herzegovina,null,Bileća,Serbs,Others,Bosniaks,Croats,.,.,.,.,.,.,10807,10646,0,21,26,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH084,Bosnia and Herzegovina,null,Bratunac,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,20340,12350,0,33,7803,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH085,Bosnia and Herzegovina,null,Brod,Serbs,Croats,Bosniaks,Others,.,.,.,.,.,.,16619,11477,0,3287,1509,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH086,Bosnia and Herzegovina,null,Višegrad,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,10668,9338,0,33,1043,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH087,Bosnia and Herzegovina,null,Vlasenica,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,11467,7589,0,31,3763,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH088,Bosnia and Herzegovina,null,Vukosavlje,Bosniaks,Serbs,Croats,Others,.,.,.,.,.,.,4667,1516,0,776,2180,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH089,Bosnia and Herzegovina,null,Gacko,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,8990,8556,0,15,369,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH090,Bosnia and Herzegovina,null,Gradiška,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,51727,41863,0,826,7580,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH091,Bosnia and Herzegovina,null,Derventa,Serbs,Croats,Bosniaks,Others,.,.,.,.,.,.,27404,22349,0,2573,1895,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH092,Bosnia and Herzegovina,null,Doboj,Serbs,Bosniaks,Croats,Others,.,.,.,.,.,.,71441,52628,0,1845,15322,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH093,Bosnia and Herzegovina,null,Donji Žabar,Serbs,Croats,Others,Bosniaks,.,.,.,.,.,.,3809,2759,0,1029,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH094,Bosnia and Herzegovina,null,Zvornik,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,58856,38579,0,106,19855,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH095,Bosnia and Herzegovina,null,Istočna Ilidža,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,14763,13755,0,156,648,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH096,Bosnia and Herzegovina,null,Istočni Drvar,Serbs,Croats,.,.,.,.,.,.,.,.,79,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH097,Bosnia and Herzegovina,null,Istočni Mostar,Serbs,Bosniaks,Croats,Others,.,.,.,.,.,.,257,166,0,11,78,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH098,Bosnia and Herzegovina,null,Istočni Stari Grad,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,1131,1071,0,7,43,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH099,Bosnia and Herzegovina,null,Istočno Novo Sarajevo,Serbs,Others,Croats,Bosniaks,.,.,.,.,.,.,10642,10248,0,107,44,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH100,Bosnia and Herzegovina,null,Jezero,Serbs,Bosniaks,Croats,Others,.,.,.,.,.,.,1144,841,0,11,287,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH101,Bosnia and Herzegovina,null,Kalinovik,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,2029,1947,0,8,57,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH102,Bosnia and Herzegovina,null,Kneževo,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,9793,9288,0,31,429,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH103,Bosnia and Herzegovina,null,Kozarska Dubica,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,21524,18670,0,273,2168,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH104,Bosnia and Herzegovina,null,Kostajnica,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,5977,4315,0,86,1460,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH105,Bosnia and Herzegovina,null,Kotor Varoš,Serbs,Bosniaks,Croats,Others,.,.,.,.,.,.,19710,13091,0,1116,5234,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH106,Bosnia and Herzegovina,null,Krupa na Uni,Serbs,Bosniaks,Croats,.,.,.,.,.,.,.,1597,1592,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH107,Bosnia and Herzegovina,null,Kupres (RS),Serbs,Others,.,.,.,.,.,.,.,.,300,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH108,Bosnia and Herzegovina,null,Laktaši,Serbs,Others,Croats,Bosniaks,.,.,.,.,.,.,34966,33462,0,521,112,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH109,Bosnia and Herzegovina,null,Lopare,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,15357,13869,0,50,1371,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH110,Bosnia and Herzegovina,null,Ljubinje,Serbs,Others,Bosniaks,Croats,.,.,.,.,.,.,3511,3469,0,10,12,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH111,Bosnia and Herzegovina,null,Milići,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,11441,7180,0,24,4199,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH112,Bosnia and Herzegovina,null,Modriča,Serbs,Bosniaks,Croats,Others,.,.,.,.,.,.,25720,20227,0,1674,3101,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH113,Bosnia and Herzegovina,null,Mrkonjić Grad,Serbs,Bosniaks,Croats,Others,.,.,.,.,.,.,16671,16050,0,159,375,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH114,Bosnia and Herzegovina,null,Nevesinje,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,12961,12353,0,28,533,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH115,Bosnia and Herzegovina,null,Novi Grad,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,27115,20116,0,181,6439,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH116,Bosnia and Herzegovina,null,Novo Goražde,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,3117,1618,0,2,1459,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH117,Bosnia and Herzegovina,null,Osmaci,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,6016,3095,0,9,2895,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH118,Bosnia and Herzegovina,null,Oštra Luka,Serbs,Croats,Bosniaks,Bosniaks,.,.,.,.,.,.,2786,2580,0,160,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH119,Bosnia and Herzegovina,null,Pale (RS),Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,20909,20451,0,128,186,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH120,Bosnia and Herzegovina,null,Pelagićevo,Serbs,Croats,Others,Bosniaks,.,.,.,.,.,.,5220,3330,0,1850,13,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH121,Bosnia and Herzegovina,null,Petrovac,Serbs,Others,.,.,.,.,.,.,.,.,361,358,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH122,Bosnia and Herzegovina,null,Petrovo,Serbs,Others,Croats,Bosniaks,.,.,.,.,.,.,6474,6371,0,36,7,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH123,Bosnia and Herzegovina,null,Prijedor,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,89397,55895,0,1762,29034,0,0,0,0,0,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH124,Bosnia and Herzegovina,null,Prnjavor,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,35956,30673,0,451,2979,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH125,Bosnia and Herzegovina,null,Ribnik,Serbs,Others,Croats,.,.,.,.,.,.,.,6048,6018,0,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH126,Bosnia and Herzegovina,null,Rogatica,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,10723,9527,0,19,1117,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH127,Bosnia and Herzegovina,null,Rudo,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,7963,7241,0,9,677,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH128,Bosnia and Herzegovina,null,Sokolac,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,12021,11250,0,29,671,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH129,Bosnia and Herzegovina,null,Srbac,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,17587,16630,0,131,417,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH130,Bosnia and Herzegovina,null,Srebrenica,Bosniaks,Serbs,Others,Croats,.,.,.,.,.,.,13409,6028,0,16,7248,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH131,Bosnia and Herzegovina,null,Teslić,Serbs,Bosniaks,Croats,Others,.,.,.,.,.,.,38536,29041,0,1442,7184,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH132,Bosnia and Herzegovina,null,Trebinje,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,29198,27287,0,295,995,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH133,Bosnia and Herzegovina,null,Trnovo (RS),Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,2050,1178,0,15,837,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH134,Bosnia and Herzegovina,null,Ugljevik,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,15710,13412,0,42,2186,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH135,Bosnia and Herzegovina,null,Foča (RS),Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,18288,16739,0,55,1270,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH136,Bosnia and Herzegovina,null,Han Pijesak,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,3530,3068,0,7,431,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH137,Bosnia and Herzegovina,null,Čajniče,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,4895,3972,0,6,884,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH138,Bosnia and Herzegovina,null,Čelinac,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,15548,14874,0,49,453,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH139,Bosnia and Herzegovina,null,Šamac,Serbs,Croats,Bosniaks,Others,.,.,.,.,.,.,17273,13256,0,2426,1265,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH140,Bosnia and Herzegovina,null,Šekovići,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,6761,6618,0,8,107,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH141,Bosnia and Herzegovina,null,Šipovo,Serbs,Bosniaks,Others,Croats,.,.,.,.,.,.,10293,9576,0,26,628,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH142,Bosnia and Herzegovina,null,Brčko,Bosniaks,Serbs,Croats,Others,.,.,.,.,.,.,83516,28884,0,17252,35381,0,0,0,0,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB001,Serbia,null,Aleksandrovac,Serbs,Unknown,Unstated,Roma,Albanians,Others,Others,Montenegrins,Montenegrins,Bulgarians,22069,21205,8,8,0,21,7,7,0,59,18,70,633,1,2,0,2,18,0,2,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB002,Serbia,null,Aleksinac,Serbs,Unknown,Roma,Unstated,Macedonians,Yugoslavs,Others,Bulgarians,Montenegrins,Montenegrins,43098,38321,25,20,8,3,33,59,0,1605,40,519,2303,10,3,8,7,58,0,25,10,0,0,0,20,1,0,14,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB003,Serbia,null,Aranđelovac,Serbs,Unknown,Unstated,Roma,Others,Montenegrins,Russians,Yugoslavs,Macedonians,Croats,41297,38478,64,33,4,5,9,40,0,335,79,343,1736,22,4,2,7,51,0,8,0,0,0,0,63,2,0,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB004,Serbia,null,Arilje,Serbs,Unknown,Unstated,Roma,Yugoslavs,Others,Montenegrins,Macedonians,Russians,Muslims,17063,16133,7,3,0,0,0,6,0,119,12,158,594,2,2,0,4,16,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
