ID,Old ID1,Old ID,Country,Province,District
IN5163,5201,5201,Telangana,Warangal,Shayampet
IN5164,5234,5234,Telangana,Warangal,Thorrur
IN5165,4960,4960,Telangana,Warangal,Warangal
IN5166,5206,5206,Telangana,Warangal,Wardhannapet
IN5167,4859,4859,Telangana,Warangal Urban,Bheemadevarpalle
IN5168,4860,4860,Telangana,Warangal Urban,Elkathurthi
IN5169,5949,5949,Telangana,Warangal Urban,Kamalapur
IN5170,5172,5172,Telangana,Yadadri Bhuvanagiri,Alair
IN5171,5174,5174,Telangana,Yadadri Bhuvanagiri,Atmakur (M)
IN5172,5176,5176,Telangana,Yadadri Bhuvanagiri,Bhongir
IN5173,5177,5177,Telangana,Yadadri Bhuvanagiri,Bibinagar
IN5174,5168,5168,Telangana,Yadadri Bhuvanagiri,Bommalaramaram
IN5175,5179,5179,Telangana,Yadadri Bhuvanagiri,Choutuppal
IN5176,5169,5169,Telangana,Yadadri Bhuvanagiri,Mannevari Turkapalle
IN5177,5173,5173,Telangana,Yadadri Bhuvanagiri,Mothkur
IN5178,5181,5181,Telangana,Yadadri Bhuvanagiri,Narayanapur
IN5179,5178,5178,Telangana,Yadadri Bhuvanagiri,Pochampalle
IN5180,5170,5170,Telangana,Yadadri Bhuvanagiri,Rajapet
IN5181,5180,5180,Telangana,Yadadri Bhuvanagiri,Ramannapeta
IN5182,5175,5175,Telangana,Yadadri Bhuvanagiri,Valigonda
IN5183,5171,5171,Telangana,Yadadri Bhuvanagiri,Yadagirigutta
IN5184,1916,1916,Tripura,Dhalai,Ambassa
IN5185,1917,1917,Tripura,Dhalai,Chhamanu
IN5186,1918,1918,Tripura,Dhalai,Dumburnagar
IN5187,1915,1915,Tripura,Dhalai,Manu
IN5188,1914,1914,Tripura,Dhalai,Salema/ Kamalpur
IN5189,1936,1936,Tripura,Gomati,Amarpur
IN5190,1939,1939,Tripura,Gomati,Kakraban
IN5191,1940,1940,Tripura,Gomati,Karbuk
IN5192,1935,1935,Tripura,Gomati,Killa
IN5193,1938,1938,Tripura,Gomati,Matarbari/ Udaipur
IN5194,1937,1937,Tripura,Gomati,Ompi
IN5195,1932,1932,Tripura,Khowai,Kalyanpur
IN5196,1930,1930,Tripura,Khowai,Khowai
IN5197,1934,1934,Tripura,Khowai,Mungiakumi
IN5198,1929,1929,Tripura,Khowai,Padmabil
IN5199,1933,1933,Tripura,Khowai,Teliamura
IN5200,1931,1931,Tripura,Khowai,Tulashikhar
IN5201,1921,1921,Tripura,North Tripura,Damchhara
IN5202,1922,1922,Tripura,North Tripura,Dasda
IN5203,1923,1923,Tripura,North Tripura,Jampuii Hills
IN5204,1919,1919,Tripura,North Tripura,Kadamtala
IN5205,1920,1920,Tripura,North Tripura,Panisagar
IN5206,1925,1925,Tripura,Sipahijala,Bishalgarh
IN5207,1926,1926,Tripura,Sipahijala,Boxanagar
IN5208,1924,1924,Tripura,Sipahijala,Jampuijala
IN5209,1928,1928,Tripura,Sipahijala,Kathalia
IN5210,1927,1927,Tripura,Sipahijala,Melaghar/ Sonamura
IN5211,1911,1911,Tripura,South Tripura,Bokafa/ Santirbazar
IN5212,1910,1910,Tripura,South Tripura,Hrishyamukh/ Belonia
IN5213,1909,1909,Tripura,South Tripura,Rajnagar
IN5214,1912,1912,Tripura,South Tripura,Rupaichhari
IN5215,1913,1913,Tripura,South Tripura,Satchand/ Sabroom
IN5216,1941,1941,Tripura,Unokoti,Gournagar
IN5217,1943,1943,Tripura,Unokoti,Kumarghat
IN5218,1942,1942,Tripura,Unokoti,Pencharthal
IN5219,1904,1904,Tripura,West Tripura,Agartala/ Mohanpur
IN5220,1908,1908,Tripura,West Tripura,Dukli
IN5221,1905,1905,Tripura,West Tripura,Hezamara
IN5222,1907,1907,Tripura,West Tripura,Jirania/ Ranirbazar
IN5223,1906,1906,Tripura,West Tripura,Mandai
IN5224,755,755,Uttar Pradesh,Agra,Agra
IN5225,759,759,Uttar Pradesh,Agra,Bah
IN5226,754,754,Uttar Pradesh,Agra,Etmadpur
IN5227,758,758,Uttar Pradesh,Agra,Fatehabad
IN5228,757,757,Uttar Pradesh,Agra,Kheragarh
IN5229,756,756,Uttar Pradesh,Agra,Kiraoli
IN5230,743,743,Uttar Pradesh,Aligarh,Gabhana
IN5231,745,745,Uttar Pradesh,Aligarh,Iglas
IN5232,742,742,Uttar Pradesh,Aligarh,Khair
IN5233,744,744,Uttar Pradesh,Aligarh,Koil
IN5234,895,895,Uttar Pradesh,Ambedkar Nagar,Akbarpur
IN5235,893,893,Uttar Pradesh,Ambedkar Nagar,Allapur
IN5236,896,896,Uttar Pradesh,Ambedkar Nagar,Bhiti
IN5237,894,894,Uttar Pradesh,Ambedkar Nagar,Jalalpur
IN5238,892,892,Uttar Pradesh,Ambedkar Nagar,Tanda
IN5239,1001,1001,Uttar Pradesh,Amethi,Amethi
IN5240,1000,1000,Uttar Pradesh,Amethi,Gauriganj
IN5241,999,999,Uttar Pradesh,Amethi,Musafirkhana
IN5242,998,998,Uttar Pradesh,Amethi,Salon
IN5243,997,997,Uttar Pradesh,Amethi,Tiloi
IN5244,827,827,Uttar Pradesh,Auraiya,Auraiya
IN5245,826,826,Uttar Pradesh,Auraiya,Bidhuna
IN5246,946,946,Uttar Pradesh,Azamgarh,Azamgarh
IN5247,944,944,Uttar Pradesh,Azamgarh,Burhanpur
IN5248,949,949,Uttar Pradesh,Azamgarh,Lalganj
IN5249,950,950,Uttar Pradesh,Azamgarh,Mehnagar
IN5250,947,947,Uttar Pradesh,Azamgarh,Nizamabad
IN5251,948,948,Uttar Pradesh,Azamgarh,Phulpur
IN5252,945,945,Uttar Pradesh,Azamgarh,Sagri
IN5253,728,728,Uttar Pradesh,Baghpat,Baghpat
IN5254,727,727,Uttar Pradesh,Baghpat,Baraut
IN5255,729,729,Uttar Pradesh,Baghpat,Khekada
IN5256,903,903,Uttar Pradesh,Bahraich,Bahraich
IN5257,882,882,Uttar Pradesh,Bahraich,Kaiserganj
IN5258,902,902,Uttar Pradesh,Bahraich,Mahasi
IN5259,901,901,Uttar Pradesh,Bahraich,Nanpara
IN5260,960,960,Uttar Pradesh,Ballia,Bairia
IN5261,958,958,Uttar Pradesh,Ballia,Ballia
IN5262,959,959,Uttar Pradesh,Ballia,Bansdih
IN5263,955,955,Uttar Pradesh,Ballia,Belthara Road
IN5264,957,957,Uttar Pradesh,Ballia,Rasra
IN5265,956,956,Uttar Pradesh,Ballia,Sikanderpur
IN5266,858,858,Uttar Pradesh,Banda,Atarra
IN5267,857,857,Uttar Pradesh,Banda,Baberu
IN5268,856,856,Uttar Pradesh,Banda,Banda
IN5269,859,859,Uttar Pradesh,Banda,Naraini
IN5270,881,881,Uttar Pradesh,Bara Banki,Fatehpur
IN5271,886,886,Uttar Pradesh,Bara Banki,Haidergarh
IN5272,883,883,Uttar Pradesh,Bara Banki,Nawabganj
IN5273,5943,5943,Uttar Pradesh,Bara Banki,Ramnagar
IN5274,885,885,Uttar Pradesh,Bara Banki,Ramsanehighat
IN5275,884,884,Uttar Pradesh,Bara Banki,Sirauli Gauspur
IN5276,773,773,Uttar Pradesh,Bareilly,Aonla
IN5277,771,771,Uttar Pradesh,Bareilly,Baheri
IN5278,774,774,Uttar Pradesh,Bareilly,Bareilly
IN5279,776,776,Uttar Pradesh,Bareilly,Faridpur
IN5280,772,772,Uttar Pradesh,Bareilly,Meerganj
IN5281,775,775,Uttar Pradesh,Bareilly,Nawabganj
IN5282,920,920,Uttar Pradesh,Basti,Basti
IN5283,918,918,Uttar Pradesh,Basti,Bhanpur
IN5284,919,919,Uttar Pradesh,Basti,Harraiya
IN5285,921,921,Uttar Pradesh,Basti,Rudhauli
IN5286,707,707,Uttar Pradesh,Bijnor,Bijnor
IN5287,710,710,Uttar Pradesh,Bijnor,Chandpur
IN5288,709,709,Uttar Pradesh,Bijnor,Dhampur
IN5289,708,708,Uttar Pradesh,Bijnor,Nagina
IN5290,706,706,Uttar Pradesh,Bijnor,Najibabad
IN5291,768,768,Uttar Pradesh,Budaun,Bilsi
IN5292,767,767,Uttar Pradesh,Budaun,Budaun/ Bisauli
IN5293,770,770,Uttar Pradesh,Budaun,Dataganj
IN5294,1004,1004,Uttar Pradesh,Budaun,Gunnaur
IN5295,769,769,Uttar Pradesh,Budaun,Sahaswan
IN5296,738,738,Uttar Pradesh,Bulandshahr,Anupshahr
IN5297,736,736,Uttar Pradesh,Bulandshahr,Bulandshahr
IN5298,5942,5942,Uttar Pradesh,Bulandshahr,Debai
IN5299,741,741,Uttar Pradesh,Bulandshahr,Khurja
IN5300,740,740,Uttar Pradesh,Bulandshahr,Shikarpur
IN5301,737,737,Uttar Pradesh,Bulandshahr,Siana
IN5302,735,735,Uttar Pradesh,Bulandshahr,Sikandrabad
IN5303,739,739,Uttar Pradesh,Bulandshahraligarh,Atrauli
IN5304,974,974,Uttar Pradesh,Chandauli,Chakia
IN5305,973,973,Uttar Pradesh,Chandauli,Chandauli
IN5306,972,972,Uttar Pradesh,Chandauli,Sakaldiha
IN5307,860,860,Uttar Pradesh,Chitrakoot,Karwi
IN5308,861,861,Uttar Pradesh,Chitrakoot,Mau
IN5309,941,941,Uttar Pradesh,Deoria,Barhaj
IN5310,943,943,Uttar Pradesh,Deoria,Bhatpar Rani
IN5311,939,939,Uttar Pradesh,Deoria,Deoria
IN5312,940,940,Uttar Pradesh,Deoria,Rudrapur
IN5313,942,942,Uttar Pradesh,Deoria,Salempur
IN5314,987,987,Uttar Pradesh,Etah,Aliganj
IN5315,988,988,Uttar Pradesh,Etah,Etah
IN5316,989,989,Uttar Pradesh,Etah,Jalesar
IN5317,824,824,Uttar Pradesh,Etawah,Bharthana
IN5318,825,825,Uttar Pradesh,Etawah,Chakarnagar
IN5319,823,823,Uttar Pradesh,Etawah,Etawah
IN5320,821,821,Uttar Pradesh,Etawah,Jaswantnagar
IN5321,822,822,Uttar Pradesh,Etawah,Saifai
IN5322,891,891,Uttar Pradesh,Faizabad,Bikapur
IN5323,890,890,Uttar Pradesh,Faizabad,Faizabad
IN5324,888,888,Uttar Pradesh,Faizabad,Milkipur
IN5325,887,887,Uttar Pradesh,Faizabad,Rudauli
IN5326,889,889,Uttar Pradesh,Faizabad,Sohawal
IN5327,816,816,Uttar Pradesh,Farrukhabad,Amritpur
IN5328,817,817,Uttar Pradesh,Farrukhabad,Farrukhabad
IN5329,815,815,Uttar Pradesh,Farrukhabad,Kaimganj
IN5330,862,862,Uttar Pradesh,Fatehpur,Bindki
IN5331,863,863,Uttar Pradesh,Fatehpur,Fatehpur
IN5332,864,864,Uttar Pradesh,Fatehpur,Khaga
IN5333,761,761,Uttar Pradesh,Firozabad,Firozabad
IN5334,762,762,Uttar Pradesh,Firozabad,Jasrana
IN5335,763,763,Uttar Pradesh,Firozabad,Shikohabad
IN5336,760,760,Uttar Pradesh,Firozabad,Tundla
IN5337,732,732,Uttar Pradesh,Gautam Buddha Nagar,Dadri
IN5338,733,733,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar
IN5339,734,734,Uttar Pradesh,Gautam Buddha Nagar,Jewar
IN5340,731,731,Uttar Pradesh,Ghaziabad,Ghaziabad
IN5341,730,730,Uttar Pradesh,Ghaziabad,Modinagar
IN5342,969,969,Uttar Pradesh,Ghazipur,Ghazipur
IN5343,967,967,Uttar Pradesh,Ghazipur,Jakhania
IN5344,970,970,Uttar Pradesh,Ghazipur,Mohammadabad
IN5345,968,968,Uttar Pradesh,Ghazipur,Saidpur
IN5346,971,971,Uttar Pradesh,Ghazipur,Zamania
IN5347,910,910,Uttar Pradesh,Gonda,Colonelganj
IN5348,909,909,Uttar Pradesh,Gonda,Gonda
IN5349,912,912,Uttar Pradesh,Gonda,Mankapur
IN5350,911,911,Uttar Pradesh,Gonda,Tarabganj
IN5351,933,933,Uttar Pradesh,Gorakhpur,Bansgaon
IN5352,929,929,Uttar Pradesh,Gorakhpur,Campierganj
IN5353,932,932,Uttar Pradesh,Gorakhpur,Chauri Chaura
IN5354,935,935,Uttar Pradesh,Gorakhpur,Gola
IN5355,931,931,Uttar Pradesh,Gorakhpur,Gorakhpur
IN5356,934,934,Uttar Pradesh,Gorakhpur,Khajni
IN5357,930,930,Uttar Pradesh,Gorakhpur,Sahjanwa
IN5358,996,996,Uttar Pradesh,Hapur,Garhmukteshwar
IN5359,995,995,Uttar Pradesh,Hapur,Hapur
IN5360,799,799,Uttar Pradesh,Hardoi,Bilgram
IN5361,798,798,Uttar Pradesh,Hardoi,Hardoi
IN5362,800,800,Uttar Pradesh,Hardoi,Sandila
IN5363,797,797,Uttar Pradesh,Hardoi,Sawayajpur
IN5364,796,796,Uttar Pradesh,Hardoi,Shahabad
IN5365,748,748,Uttar Pradesh,Hathras,Hathras
IN5366,749,749,Uttar Pradesh,Hathras,Sadabad
IN5367,746,746,Uttar Pradesh,Hathras,Sasni
IN5368,747,747,Uttar Pradesh,Hathras,Sikandra Rao
IN5369,837,837,Uttar Pradesh,Jalaun,Jalaun
IN5370,838,838,Uttar Pradesh,Jalaun,Kalpi
IN5371,840,840,Uttar Pradesh,Jalaun,Konch
IN5372,836,836,Uttar Pradesh,Jalaun,Madhogarh
IN5373,839,839,Uttar Pradesh,Jalaun,Orai
IN5374,962,962,Uttar Pradesh,Jaunpur,Badlapur
IN5375,964,964,Uttar Pradesh,Jaunpur,Jaunpur
IN5376,966,966,Uttar Pradesh,Jaunpur,Kerakat
IN5377,963,963,Uttar Pradesh,Jaunpur,Machhlishahr
IN5378,965,965,Uttar Pradesh,Jaunpur,Mariahu
IN5379,961,961,Uttar Pradesh,Jaunpur,Shahganj
IN5380,842,842,Uttar Pradesh,Jhansi,Garautha
IN5381,845,845,Uttar Pradesh,Jhansi,Jhansi
IN5382,844,844,Uttar Pradesh,Jhansi,Mauranipur
IN5383,841,841,Uttar Pradesh,Jhansi,Moth
IN5384,843,843,Uttar Pradesh,Jhansi,Tahrauli
IN5385,722,722,Uttar Pradesh,Jyotiba Phule Nagar,Amroha
IN5386,721,721,Uttar Pradesh,Jyotiba Phule Nagar,Dhanaura
IN5387,723,723,Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur
IN5388,818,818,Uttar Pradesh,Kannauj,Chhibramau
IN5389,819,819,Uttar Pradesh,Kannauj,Kannauj
IN5390,820,820,Uttar Pradesh,Kannauj,Tirwa
IN5391,830,830,Uttar Pradesh,Kanpur Dehat,Akbarpur
IN5392,831,831,Uttar Pradesh,Kanpur Dehat,Bhognipur
IN5393,829,829,Uttar Pradesh,Kanpur Dehat,Derapur
IN5394,828,828,Uttar Pradesh,Kanpur Dehat,Rasulabad
IN5395,832,832,Uttar Pradesh,Kanpur Dehat,Sikandra
IN5396,833,833,Uttar Pradesh,Kanpur Nagar,Bilhaur
IN5397,835,835,Uttar Pradesh,Kanpur Nagar,Ghatampur
IN5398,834,834,Uttar Pradesh,Kanpur Nagar,Kanpur
IN5399,990,990,Uttar Pradesh,Kanshiram Nagar,Kasganj
IN5400,992,992,Uttar Pradesh,Kanshiram Nagar,Patiyali
IN5401,991,991,Uttar Pradesh,Kanshiram Nagar,Sahawar
IN5402,872,872,Uttar Pradesh,Kaushambi,Chail
IN5403,871,871,Uttar Pradesh,Kaushambi,Manjhanpur
IN5404,870,870,Uttar Pradesh,Kaushambi,Sirathu
IN5405,789,789,Uttar Pradesh,Kheri,Dhaurahara
IN5406,786,786,Uttar Pradesh,Kheri,Gola Gokaran Nath
IN5407,788,788,Uttar Pradesh,Kheri,Lakhimpur
IN5408,787,787,Uttar Pradesh,Kheri,Mohammdi
IN5409,784,784,Uttar Pradesh,Kheri,Nighasan
IN5410,785,785,Uttar Pradesh,Kheri,Palia
IN5411,936,936,Uttar Pradesh,Kushinagar,Hata
IN5412,937,937,Uttar Pradesh,Kushinagar,Kasya
IN5413,1012,1012,Uttar Pradesh,Kushinagar,Padrauna
IN5414,938,938,Uttar Pradesh,Kushinagar,Tamkuhi Raj
IN5415,847,847,Uttar Pradesh,Lalitpur,Lalitpur
IN5416,848,848,Uttar Pradesh,Lalitpur,Mahroni
IN5417,846,846,Uttar Pradesh,Lalitpur,Talbehat
IN5418,807,807,Uttar Pradesh,Lucknow,Bakshi Ka Talab
IN5419,808,808,Uttar Pradesh,Lucknow,Lucknow
IN5420,806,806,Uttar Pradesh,Lucknow,Malihabad
IN5421,809,809,Uttar Pradesh,Lucknow,Mohanlalganj
IN5422,854,854,Uttar Pradesh,Mahoba,Charkhari
IN5423,853,853,Uttar Pradesh,Mahoba,Kulpahar
IN5424,855,855,Uttar Pradesh,Mahoba,Mahoba
IN5425,928,928,Uttar Pradesh,Mahrajganj,Maharajganj
IN5426,925,925,Uttar Pradesh,Mahrajganj,Nautanwa
IN5427,926,926,Uttar Pradesh,Mahrajganj,Nichlaul
IN5428,927,927,Uttar Pradesh,Mahrajganj,Pharenda
IN5429,766,766,Uttar Pradesh,Mainpuri,Bhogaon
IN5430,765,765,Uttar Pradesh,Mainpuri,Karhal
IN5431,764,764,Uttar Pradesh,Mainpuri,Mainpuri
IN5432,750,750,Uttar Pradesh,Mathura,Chhata
IN5433,752,752,Uttar Pradesh,Mathura,Mahavan
IN5434,751,751,Uttar Pradesh,Mathura,Mat
IN5435,753,753,Uttar Pradesh,Mathura,Mathura
IN5436,951,951,Uttar Pradesh,Mau,Ghosi
IN5437,952,952,Uttar Pradesh,Mau,Madhuban
IN5438,953,953,Uttar Pradesh,Mau,Maunath Bhanjan
IN5439,954,954,Uttar Pradesh,Mau,Muhammadabad Gohna
IN5440,725,725,Uttar Pradesh,Meerut,Mawana
IN5441,726,726,Uttar Pradesh,Meerut,Meerut
IN5442,724,724,Uttar Pradesh,Meerut,Sardhana
IN5443,983,983,Uttar Pradesh,Mirzapur,Chunar
IN5444,981,981,Uttar Pradesh,Mirzapur,Lalganj
IN5445,982,982,Uttar Pradesh,Mirzapur,Marihan
IN5446,980,980,Uttar Pradesh,Mirzapur,Mirzapur
IN5447,714,714,Uttar Pradesh,Moradabad,Bilari
IN5448,1003,1003,Uttar Pradesh,Moradabad,Chandausi
IN5449,712,712,Uttar Pradesh,Moradabad,Kanth
IN5450,713,713,Uttar Pradesh,Moradabad,Moradabad
IN5451,1002,1002,Uttar Pradesh,Moradabad,Sambhal
IN5452,711,711,Uttar Pradesh,Moradabad,Thakurdwara
IN5453,703,703,Uttar Pradesh,Muzaffarnagar,Budhana
IN5454,705,705,Uttar Pradesh,Muzaffarnagar,Jansath
IN5455,704,704,Uttar Pradesh,Muzaffarnagar,Khatauli
IN5456,702,702,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar
IN5457,778,778,Uttar Pradesh,Pilibhit,Bisalpur
IN5458,777,777,Uttar Pradesh,Pilibhit,Pilibhit
IN5459,779,779,Uttar Pradesh,Pilibhit,Puranpur
IN5460,875,875,Uttar Pradesh,Prayagraj,Allahabad
IN5461,876,876,Uttar Pradesh,Prayagraj,Bara
IN5462,878,878,Uttar Pradesh,Prayagraj,Handia
IN5463,877,877,Uttar Pradesh,Prayagraj,Karchhana
IN5464,880,880,Uttar Pradesh,Prayagraj,Koraon
IN5465,879,879,Uttar Pradesh,Prayagraj,Meja
IN5466,874,874,Uttar Pradesh,Prayagraj,Phulpur
IN5467,873,873,Uttar Pradesh,Prayagraj,Soraon
IN5468,813,813,Uttar Pradesh,Rae Bareli,Dalmau
IN5469,812,812,Uttar Pradesh,Rae Bareli,Lalganj
IN5470,810,810,Uttar Pradesh,Rae Bareli,Maharajganj
IN5471,811,811,Uttar Pradesh,Rae Bareli,Rae Bareli
IN5472,814,814,Uttar Pradesh,Rae Bareli,Unchahar
IN5473,717,717,Uttar Pradesh,Rampur,Bilaspur
IN5474,720,720,Uttar Pradesh,Rampur,Milak
IN5475,718,718,Uttar Pradesh,Rampur,Rampur
IN5476,719,719,Uttar Pradesh,Rampur,Shahabad
IN5477,715,715,Uttar Pradesh,Rampur,Suar
IN5478,716,716,Uttar Pradesh,Rampur,Tanda
IN5479,698,698,Uttar Pradesh,Saharanpur,Behat
IN5480,700,700,Uttar Pradesh,Saharanpur,Nakur
IN5481,701,701,Uttar Pradesh,Saharanpur,Rampur Maniharan
IN5482,699,699,Uttar Pradesh,Saharanpur,Saharanpur/ Deoband
IN5483,924,924,Uttar Pradesh,Sant Kabir Nagar,Ghanghata
IN5484,923,923,Uttar Pradesh,Sant Kabir Nagar,Khalilabad
IN5485,922,922,Uttar Pradesh,Sant Kabir Nagar,Mehdawal
IN5486,979,979,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),Aurai
IN5487,977,977,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),Bhadohi
IN5488,978,978,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),Gyanpur
IN5489,783,783,Uttar Pradesh,Shahjahanpur,Jalalabad
IN5490,780,780,Uttar Pradesh,Shahjahanpur,Powayan
IN5491,782,782,Uttar Pradesh,Shahjahanpur,Shahjahanpur
IN5492,781,781,Uttar Pradesh,Shahjahanpur,Tilhar
IN5493,993,993,Uttar Pradesh,Shamli,Kairana
IN5494,994,994,Uttar Pradesh,Shamli,Shamli
IN5495,904,904,Uttar Pradesh,Shrawasti,Bhinga
IN5496,905,905,Uttar Pradesh,Shrawasti,Ikauna
IN5497,915,915,Uttar Pradesh,Siddharthnagar,Bansi
IN5498,917,917,Uttar Pradesh,Siddharthnagar,Domariyaganj
IN5499,916,916,Uttar Pradesh,Siddharthnagar,Itwa
IN5500,914,914,Uttar Pradesh,Siddharthnagar,Naugarh
IN5501,913,913,Uttar Pradesh,Siddharthnagar,Shohratgarh
IN5502,793,793,Uttar Pradesh,Sitapur,Biswan
IN5503,792,792,Uttar Pradesh,Sitapur,Laharpur
IN5504,794,794,Uttar Pradesh,Sitapur,Mahmudabad
IN5505,790,790,Uttar Pradesh,Sitapur,Misrikh
IN5506,795,795,Uttar Pradesh,Sitapur,Sidhauli
IN5507,791,791,Uttar Pradesh,Sitapur,Sitapur
IN5508,986,986,Uttar Pradesh,Sonbhadra,Dudhi
IN5509,984,984,Uttar Pradesh,Sonbhadra,Ghorawal
IN5510,985,985,Uttar Pradesh,Sonbhadra,Robertsganj
IN5511,898,898,Uttar Pradesh,Sultanpur,Jaisinghpur
IN5512,900,900,Uttar Pradesh,Sultanpur,Kadipur
IN5513,899,899,Uttar Pradesh,Sultanpur,Lambhua
IN5514,897,897,Uttar Pradesh,Sultanpur,Sultanpur
IN5515,805,805,Uttar Pradesh,Unnao,Bighapur
IN5516,802,802,Uttar Pradesh,Unnao,Hasanganj
IN5517,804,804,Uttar Pradesh,Unnao,Purwa
IN5518,801,801,Uttar Pradesh,Unnao,Safipur
IN5519,803,803,Uttar Pradesh,Unnao,Unnao
IN5520,975,975,Uttar Pradesh,Varanasi,Pindra
IN5521,976,976,Uttar Pradesh,Varanasi,Varanasi
IN5522,328,328,Uttarakhand,"Almora
",Almora
IN5523,331,331,Uttarakhand,"Almora
",Bhanoli
IN5524,323,323,Uttarakhand,"Almora
",Bhikiasain
IN5525,324,324,Uttarakhand,"Almora
",Chaukhutiya
IN5526,327,327,Uttarakhand,"Almora
",Dwarahat
IN5527,330,330,Uttarakhand,"Almora
",Jainti
IN5528,326,326,Uttarakhand,"Almora
",Ranikhet
IN5529,329,329,Uttarakhand,"Almora
",Someshwar
IN5530,325,325,Uttarakhand,"Almora
",Sult
IN5531,321,321,Uttarakhand,Bageshwar,Bageshwar
IN5532,322,322,Uttarakhand,Bageshwar,Garud
IN5533,320,320,Uttarakhand,Bageshwar,Kanda
IN5534,319,319,Uttarakhand,Bageshwar,Kapkot
IN5535,283,283,Uttarakhand,Chamoli,Chamoli
IN5536,287,287,Uttarakhand,Chamoli,Gairsain
IN5537,282,282,Uttarakhand,Chamoli,Joshimath
IN5538,285,285,Uttarakhand,Chamoli,Karnaprayag
IN5539,284,284,Uttarakhand,Chamoli,Pokhari
IN5540,286,286,Uttarakhand,Chamoli,Tharali
IN5541,332,332,Uttarakhand,Champawat,Champawat
IN5542,334,334,Uttarakhand,Champawat,Lohaghat
IN5543,333,333,Uttarakhand,Champawat,Pati
IN5544,335,335,Uttarakhand,Champawat,Poornagiri
IN5545,298,298,Uttarakhand,Dehradun,Chakrata
IN5546,302,302,Uttarakhand,Dehradun,Dehradun
IN5547,300,300,Uttarakhand,Dehradun,Kalsi
IN5548,303,303,Uttarakhand,Dehradun,Rishikesh
IN5549,299,299,Uttarakhand,Dehradun,Tyuni
IN5550,301,301,Uttarakhand,Dehradun,Vikas Nagar
IN5551,310,310,Uttarakhand,Garhwal,Chaubatta Khal
IN5552,307,307,Uttarakhand,Garhwal,Dhoomakot
IN5553,311,311,Uttarakhand,Garhwal,Kotdwara
IN5554,308,308,Uttarakhand,Garhwal,Lansdowne
IN5555,305,305,Uttarakhand,Garhwal,Pauri
IN5556,309,309,Uttarakhand,Garhwal,Satpuli
IN5557,304,304,Uttarakhand,Garhwal,Srinagar
IN5558,306,306,Uttarakhand,Garhwal,Thailisain
IN5559,312,312,Uttarakhand,Garhwal,Yamkeshwar
IN5560,351,351,Uttarakhand,Hardwar,Hardwar
IN5561,352,352,Uttarakhand,Hardwar,Laksar
IN5562,350,350,Uttarakhand,Hardwar,Roorkee
IN5563,337,337,Uttarakhand,Nainital,Betalghat
IN5564,339,339,Uttarakhand,Nainital,Dhari
IN5565,340,340,Uttarakhand,Nainital,Haldwani
IN5566,342,342,Uttarakhand,Nainital,Kaladhungi
IN5567,336,336,Uttarakhand,Nainital,Kosya Kutauli
IN5568,343,343,Uttarakhand,Nainital,Lalkuan
IN5569,338,338,Uttarakhand,Nainital,Nainital
IN5570,341,341,Uttarakhand,Nainital,Ramnagar
IN5571,316,316,Uttarakhand,Pithoragarh,Berinag
IN5572,314,314,Uttarakhand,Pithoragarh,Dharchula
IN5573,315,315,Uttarakhand,Pithoragarh,Didihat
IN5574,317,317,Uttarakhand,Pithoragarh,Gangolihat
IN5575,313,313,Uttarakhand,Pithoragarh,Munsiari
IN5576,318,318,Uttarakhand,Pithoragarh,Pithoragarh
IN5577,290,290,Uttarakhand,Rudraprayag,Jakholi
IN5578,289,289,Uttarakhand,Rudraprayag,Rudraprayag
IN5579,288,288,Uttarakhand,Rudraprayag,Ukhimath
IN5580,292,292,Uttarakhand,Tehri Garhwal,Devprayag
IN5581,296,296,Uttarakhand,Tehri Garhwal,Dhanaulti
IN5582,291,291,Uttarakhand,Tehri Garhwal,Ghansali
IN5583,294,294,Uttarakhand,Tehri Garhwal,Jakhani Dhar
IN5584,297,297,Uttarakhand,Tehri Garhwal,Narendra Nagar
IN5585,293,293,Uttarakhand,Tehri Garhwal,Pratapnagar
IN5586,295,295,Uttarakhand,Tehri Garhwal,Tehri
IN5587,345,345,Uttarakhand,Udham Singh Nagar,Bajpur
IN5588,347,347,Uttarakhand,Udham Singh Nagar,Gadarpur
IN5589,344,344,Uttarakhand,Udham Singh Nagar,Jaspur
IN5590,349,349,Uttarakhand,Udham Singh Nagar,Khatima
IN5591,346,346,Uttarakhand,Udham Singh Nagar,Kichha
IN5592,348,348,Uttarakhand,Udham Singh Nagar,Sitarganj
IN5593,281,281,Uttarakhand,Uttarkashi,Bhatwari
IN5594,280,280,Uttarakhand,Uttarkashi,Chiniyalisaur
IN5595,279,279,Uttarakhand,Uttarkashi,Dunda
IN5596,277,277,Uttarakhand,Uttarkashi,Mori
IN5597,276,276,Uttarakhand,Uttarkashi,Puraula
IN5598,278,278,Uttarakhand,Uttarkashi,Rajgarhi
IN5599,2488,2488,West Bengal,Alipurduar,Alipurduar - I
IN5600,2489,2489,West Bengal,Alipurduar,Alipurduar - Ii
IN5601,2490,2490,West Bengal,Alipurduar,Falakata
