Data Year,ID,Old ID1,Old ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Assamese,Bengali,Chakma,Haijong/Hajong,Rajbangsi,Other Bengali,Boro,Dogri,Gujarati,Saurashtra,Other Gujarati,Awadhi,Bagheli,Bagri Rajasthani,Banjari,Bhadrawahi,Gaddi,Bhojpuri,Brajbhasha,Bundeli,Chambeali,Chhattisgarhi,Churahi,Dhundhari,Garhwali,Gojri,Harauti,Haryanvi,Hindi,Jaunpuri,Kangri,Khari Boli,Khortha,Kulvi,Kumauni,Kurmali Thar,Lambadi,Laria,Lodhi,Magahi,Malvi,Mandeali,Marwari,Mewari,Mewati,Nagpuria,Nimadi,Pahari,Pawari,Rajasthani,Sadri,Sirmauri,Sondwari,Sugali,Surgujia,Surjapuri,Other Hindi,Badaga,Kannada,Other Kannada,Kashmiri,Siraji,Other Kashmiri,Konkani,Gorboli,Other Konkani,Maithili,Purbi Maithili and Others,Thati,Tharu,Malayalam,Other Malayalam,Manipuri,Are,Marathi,Other Marathi,Nepali,Bhatri,Bhuiya,Bhumijali,Desia,Odia,Proja,Sambalpuri,Other Odia,Bagri,Bilaspuri Kahluri,Punjabi,Bhateali and Others,Sanskrit,Karmali,Santali,Mahili and Others,Kachchhi,Sindhi,Other Sindhi,Tamil,Yerukala,Other Tamil,Telugu,Vadari,Other Telugu,Urdu,Other Urdu,Adi,Talgalo,Other Adi,Pashto,Anal,Angami,Ao,Chungli,Mongsen and Others,Arabic,Balti,Baori,Barel,Bhilali,Bhili,Chodhari,Gamti,Garasia,Kokna,Mawchi,Paradhi,Pawri,Varli,Vasava,Wagdi,Other Bhili,Bhotia,Bauti and Others,Bhumij,Bishnupriya Manipuri,Chakhesang,Chang,Coorgi,Deori,Dimasa,English,Gadaba,Gangte,Garo,Gondi,Other Gondi,Halabi,Halam,Hmar,Ho,Jatapu,Juang,Kabui,Rongmei,Karbi,Ahirani,Dangi,Gujari,Other Khandeshi,Kharia,Khasi,Pnar,War,Other Khasi,Khezha,Other Khezha,Khiemnungan,Other Khiemnungan,Khond,Kuvi,Kinnauri,Kisan,Koch,Koda,Kolami,Konda,Konyak,Korku,Koraku,Koya,Kui,Kuki,Kurukh,Ladakhi,Lahauli,Hindi Multani (Lahnda),Other Lahnda,Mara,Lalung,Lepcha,Liangmei,Limbu,Lotha,Mizo,Pahariya,Other Malto,Mao,Paola,Maram,Maring,Mishing,Mishmi,Mogh,Monpa,Munda,Other Munda,Mundari,Nicobarese,Nissi,Tagin,Apatani and Others,Nocte,Paite,Dhurwa,Pawi,Phom,Pochury,Rabha,Rai,Rengma,Sangtam,Savara,Sema,Sherpa,Shina,Tamang,Tangkhul,Tutcha Tangsa,Thado,Tibetan,Purkhi,Other Tibetan,Kokbarak,Reang,Other Tripuri,Tulu,Vaiphei,Wancho,Yimchungre,Other Yimchungre,Zeliang,Zemi,Zou,Others
2011,IN0009,4813,4813,Andaman & Nicobar Islands,South Andaman,Port Blair,Tamil,0.243270147,Tamil,Telugu,Hindi,Bengali,Malayalam,Sadri,Kurukh,Nicobarese,Bhojpuri,Munda,,,165754,,84,28063,0,0,0,0,3,49,179,7,6,6,0,0,0,0,0,1294,16,2,0,1,0,0,45,0,2,207,31520,0,0,1,8,0,307,2,0,0,0,38,1,0,73,0,1,0,0,61,0,158,3479,0,0,0,0,0,308,4,194,0,22,0,0,49,0,36,114,0,0,0,13670,4,38,0,390,5,801,0,0,0,0,828,0,5,0,0,0,948,6,0,0,46,0,0,9,2,40323,0,0,32620,0,8,1120,7,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,5,0,12,0,2,32,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,999,5,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,3459,0,0,0,0,1,0,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1246,5,253,2308,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,1,0,0,6,0,0,0,3,0,0,0,0,2,2,199
2011,IN0010,5862,5862,Andhra Pradesh,Anantapur,Agali,Kannada,0.752958376,Kannada,Telugu,Urdu,Lambadi,Marathi,Tamil,Sugali,Hindi,Marwari,Odia,,,36253,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,244,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,27297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8167,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,IN0011,5869,5869,Andhra Pradesh,Anantapur,Amadagur,Telugu,0.903895664,Telugu,Urdu,Sugali,Kannada,Hindi,Yerukala,Marathi,Lambadi,Malayalam,Tamil,,,29520,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,26683,0,0,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0012,5859,5859,Andhra Pradesh,Anantapur,Amarapuram,Kannada,0.749780352,Kannada,Telugu,Urdu,Sugali,Marathi,Tamil,Arabic,Hindi,Other Kannada,Koya,,,55771,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,41816,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,12043,0,0,1578,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,IN0013,5838,5838,Andhra Pradesh,Anantapur,Anantapur,Telugu,0.79790631,Telugu,Urdu,Marathi,Sugali,Kannada,Hindi,Tamil,Marwari,Lambadi,Malayalam,,,388023,,2,45,0,0,0,0,0,0,38,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,2037,0,0,0,0,0,0,0,421,0,0,0,0,0,551,0,0,0,0,0,0,167,0,0,0,2698,0,0,62,1,2455,1,0,0,0,16,14,0,0,0,0,0,327,0,0,0,3132,0,101,0,0,0,0,32,0,0,4,0,0,111,0,0,0,0,0,0,2,0,913,286,18,309606,0,0,64637,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,157
2011,IN0014,5830,5830,Andhra Pradesh,Anantapur,Atmakur,Telugu,0.896741083,Telugu,Sugali,Urdu,Hindi,Kannada,Tamil,Marwari,Malayalam,Marathi,Marathi,,,38970,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3402,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,34946,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0015,5845,5845,Andhra Pradesh,Anantapur,Bathalapalle,Telugu,0.941406548,Telugu,Urdu,Sugali,Other Hindi,Lambadi,Tamil,Malayalam,Hindi,Hindi,Marathi,,,39373,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,167,0,0,59,0,10,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,11,37066,0,0,1940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0016,5826,5826,Andhra Pradesh,Anantapur,Beluguppa,Telugu,0.911261004,Telugu,Lambadi,Sugali,Urdu,Kannada,Marathi,Hindi,Yerukala,Tamil,Arabic,,,43735,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0,39854,0,0,444,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0017,5815,5815,Andhra Pradesh,Anantapur,Bommanahal,Telugu,0.771437247,Telugu,Kannada,Urdu,Hindi,Tamil,Marathi,Sugali,Lambadi,Other Hindi,Other Hindi,,,55989,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,18,0,10950,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,43192,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2011,IN0018,5828,5828,Andhra Pradesh,Anantapur,Brahmasamudram,Telugu,0.873499838,Telugu,Kannada,Lambadi,Sugali,Yerukala,Urdu,Marathi,Tamil,Hindi,Others,,,43162,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,267,0,37702,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,IN0019,5853,5853,Andhra Pradesh,Anantapur,Bukkapatnam,Telugu,0.883608558,Telugu,Urdu,Sugali,Banjari,Marathi,Kannada,Lambadi,Malayalam,Hindi,Marwari,,,40149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1408,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35476,0,0,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0020,5837,5837,Andhra Pradesh,Anantapur,Bukkaraya Samudram,Telugu,0.934064466,Telugu,Urdu,Hindi,Kannada,Sugali,Marathi,Tamil,Odia,Yerukala,Others,,,67384,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,63,0,0,0,0,0,0,48,0,0,0,0,0,4,0,0,0,0,0,0,0,0,54,25,0,62941,0,0,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2011,IN0021,5855,5855,Andhra Pradesh,Anantapur,Chennekothapalle,Telugu,0.975130211,Telugu,Urdu,Yerukala,Lambadi,Hindi,Sugali,Kannada,Marathi,Other Gujarati,Malayalam,,,44351,,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,135,0,43248,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0022,5874,5874,Andhra Pradesh,Anantapur,Chilamathur,Telugu,0.862795398,Telugu,Urdu,Kannada,Sugali,Lambadi,Hindi,Tamil,Marwari,Marwari,Malayalam,,,51456,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,114,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,901,0,0,3,0,902,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26,0,0,44396,0,0,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0023,5812,5812,Andhra Pradesh,Anantapur,D.Hirehal,Telugu,0.603694248,Telugu,Kannada,Urdu,Lambadi,Hindi,Other Kannada,Marathi,Tamil,Sugali,Sugali,,,46613,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16389,92,0,0,0,0,0,0,0,0,0,0,5,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,28140,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0024,5844,5844,Andhra Pradesh,Anantapur,Dharmavaram,Telugu,0.882200152,Telugu,Urdu,Marathi,Lambadi,Sugali,Hindi,Bengali,Kannada,Tamil,Yerukala,,,172479,,0,336,0,0,0,0,0,0,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0,0,484,0,0,0,0,0,0,0,837,0,0,0,0,0,4,0,0,0,0,0,0,53,0,0,0,599,0,0,11,0,281,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,185,119,5,152161,0,0,16297,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0025,5850,5850,Andhra Pradesh,Anantapur,Gandlapenta,Telugu,0.757132491,Telugu,Urdu,Sugali,Lambadi,Hindi,Marathi,Kannada,.,.,.,,,26183,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19824,0,0,4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0026,5832,5832,Andhra Pradesh,Anantapur,Garladinne,Telugu,0.904927482,Telugu,Urdu,Sugali,Yerukala,Marathi,Lambadi,Hindi,Kannada,Tamil,Rajasthani,,,53780,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,469,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,423,0,48667,0,0,3685,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN0027,5818,5818,Andhra Pradesh,Anantapur,Gooty,Telugu,0.836421524,Telugu,Urdu,Sugali,Marathi,Hindi,Tamil,Kannada,Yerukala,Malayalam,English,,,88887,,5,19,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,32,0,0,0,0,0,31,0,0,0,0,0,0,17,0,0,0,862,0,0,10,0,240,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,478,0,8,0,0,0,0,26,0,0,1,0,0,0,0,0,0,2,0,0,0,0,435,54,5,74347,0,0,11719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2011,IN0028,5870,5870,Andhra Pradesh,Anantapur,Gorantla,Telugu,0.816554723,Telugu,Urdu,Sugali,Lambadi,Kannada,Hindi,Marathi,Tamil,Malayalam,Yerukala,,,77271,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0,63096,0,0,8036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
