ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,oneReligion,twoReligion,threeReligion,fourReligion,fiveReligion,sixReligion,sevenReligion,eightReligion,nineReligion,tenReligion,Area,Population,ethnicity,Afar,Agew Hamyra,Agew-Awi,Alaba,Amhara,Anyiwak,Arborie,Argoba,Ari,Bacha,Basketo,Bena,Bench,Berta,Bodi,Brayle,Burji,Chara,Dasenech,Dawuro,Debase/Gewada,Derashe,Dime,Dizi,Djiboutian,Donga,Eritrean,Fedashe,Gamo,Gebato,Gedeo,Gedicho,Gidole,Goffa,Gumuz,Guragie,Hadiya,Hamer,Hareri,Irob,Karo,Kefficho,Kembata,Kenyan,Komo,Konso,Konta,Kore,Koyego,Kunama,Kusumie,Malie,Mao,Mareko,Mashola,Me'enite,Mejenger,Mere,Messengo,Mossiye,Murle,Mursi,Nao,Nuwer,Nyangatom,Oida,Oromo,Others,Other Foreigners,Qebena,Qechem,Qewama,She,Shekecho,Sheko,Shinasha,Sidama,Silte,Somalian,Somali,Sudanese,Surma,Tigrinya,Tigre,Timebaro,Tsemay,Upo,Welaita,Werji,Wolayita,Yem,Zelmam,Zeyese,Bravanese,Bajuni,Mushungulu,Arabs,English,Italian,Bilen,Rashaida,Beja,Nara,Dahlik,Saho,Not Stated,Borana,Dorobo,Molo,Embu,Gabra,Gosha,Ilchamus,Kalenjin,Kamba,Kikuyu,Kisii,Kurya,Luhya,Luo,Maasai,Mbeere,Meru,Mijikenda,Nubi,Orma,Pokomo,Rendile,Sakuye,Samburu,Suba,Swahili,Taita,Taveta,Teso,Tharaka,Turkana,Waata,Wayyu,Makonde,Dahalo,Walwana/Malakote,Acholi,Alur,Rwanda-Rundi,Bafumbira,Baganda,Bagisu,Bagwere,Bakiga,Banyakde,Banyole,Banyoro,Baruli,Basamia,Basoga,Iteso,Jonam,Jopadhola,Kakwa,Karimojong,Kumam,Langi,Lugbara,Madi,Pokot,Sabiny,Banyakole,Bakhonzo,Batoro,Bahororo,Babwisi,Tanzanian,Ugandan,Congan,Other African,European,American,Asian,Alagwa,Arusha,Asu,Bembe,Ben,Bende,Bondei,Bungu,Burunge,Burushi,Bwali,Chagga,Chagga-Mashami,Chagga-Mochi,Chagga-Rombo,Chagga-Uru,Chagga-Vunjo,Chagga-Woso,Datooga,Digo,Doe,Fipa,Gala,Ganda,Gogo,Gorwaa,Gusii,Gweno,Ha,Hacha,Hadzabe,Hangaza,Hanju,Haya,Hehe,Ikizu,Ikoma,Iraku,Isenye,Jita,Kabhwa,Kagulu,Kahe,Kami,Kenye,Kerewe,Kiga,Kimbu,Kine,Kinga,Kutu,Kwavi,Kwaya,Kwere,Lambya,Leki,Lingala,Longo,Lornwe,Luguru,Lungu,Maa,Makua,Malila,Mambwe,Manda,Maraba,Matambwe,Matengo,Matumbi,Mbugwe,Mbunga,Mpoto,Mwera,Nata,Ndali,Ndamba,Ndendeule,Ndengereko,Ndonde,Ndorobo,Ndwewe,Ngindo,Ngoni,Ngoreme,Nguu,Nilamba,Nindi,Nkamanga,Nyagatwa,Nyakyusa,Nyambo,Nyambwa,Nyamwanga,Nyamwezi,Nyankore,Nyasa,Nyaturu,Nyiha,Nyisanzu,Pangwa,Pimbwe,Pogoro,Rangi,Rieri,Rooba,Ruuri,Rwingo,Safwa,Sagara,Sambaa,Sandawe,Sangu,Segeju,Shashi,Shubi,Simbiti,Songwe,Sonjo,Subi,Sukuma,Sumbwa,Surwa,Sweta,Taturu,Tiliko,Tongwe,Vidunda,Wanda,Wanji,Wemba,Yao,Zalamo,Zanaki,Zigua,Zinza,religion,Largest Religion,Share of Population,Orthodox,Protestants,Catholics,African Instituted Churches,Jehovah Witness,Other Christians,Christianity,Muslims,Folk Religions,Hinduism,Others,Atheists,Unknown,Not Stated
TZ091,Tanzania,Tanga,Korogwe,Sambaa,0.525289285,Sambaa,Zigua,Swahili,Asu,Ben,Ngoni,Maasai,Rwanda-Rundi,Bondei,Makonde,Muslims,Christianity,Folk Religions,Folk Religions,.,.,.,.,.,.,3428,359421,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,0,,0,4270,,0,,,,0,,,,,52844,,,,,,,,2061,,,,,3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7258,0,6331,0,2612,0,0,0,0,0,0,0,0,0,430,0,0,113,0,135,0,0,286,0,0,0,497,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5632,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,188800,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,283,0,0,83584,0,,Muslims,0.600001113,0,0,0,0,0,0,136580,215653,3594,0,3594,0,0,0
TZ092,Tanzania,Tanga,Lushoto,Sambaa,0.599042582,Sambaa,Asu,Maa,Zigua,Swahili,Chagga,Bondei,Maasai,Digo,Kamba,Muslims,Christianity,Folk Religions,Others,.,.,.,.,.,.,4091,510331,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,0,0,54,,0,3438,,0,,,,0,,,,,11870,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,117089,0,0,0,5212,0,0,0,0,8428,0,0,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13873,0,,Muslims,0.75000147,0,0,0,0,0,0,117376,382749,5104,0,5102,0,0,0
TZ093,Tanzania,Tanga,Mkinga,Digo,0.450852168,Digo,Sambaa,Bondei,Segeju,Swahili,Maasai,Kamba,Rwanda-Rundi,.,.,Muslims,Christianity,Folk Religions,Others,.,.,.,.,.,.,2803,146802,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,0,0,,0,83,,0,,,,0,,,,,3286,,,,,,,,0,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,24166,0,0,0,0,0,0,0,0,0,0,0,0,66186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45684,0,0,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.649997956,0,0,0,0,0,0,48445,95421,1469,0,1467,0,0,0
TZ094,Tanzania,Tanga,Muheza,Bondei,0.390237556,Bondei,Sambaa,Swahili,Ben,Zigua,Digo,Segeju,Makonde,Asu,Maasai,Muslims,Christianity,Folk Religions,Others,.,.,.,.,.,.,1501,238260,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,0,0,,0,325,,0,,,,0,,,,,23392,,,,,,,,449,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,396,0,15071,0,92978,0,0,0,0,206,0,0,0,0,0,0,0,9683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79221,0,0,6658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9738,0,,Muslims,0.600004197,0,0,0,0,0,0,90539,142957,2383,0,2381,0,0,0
TZ095,Tanzania,Tanga,Pangani,Zigua,0.424909442,Zigua,Bondei,Swahili,Makonde,Sangu,Ben,Sambaa,Gogo,Digo,Ngoni,Muslims,Christianity,Folk Religions,Folk Religions,.,.,.,.,.,.,1771,75642,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,8960,,,,,,,,5435,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,47,0,3946,0,14589,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,0,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32141,0,,Muslims,0.649996034,0,0,0,0,0,0,24963,49167,756,0,756,0,0,0
TZ096,Tanzania,Kaskazini Unguja,Kaskazini 'A',Swahili,1,Swahili,.,.,.,.,.,.,.,.,.,Muslims,Christianity,Others,.,.,.,.,.,.,.,238,157369,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,157369,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.980002415,0,0,0,0,0,0,1574,154222,0,0,1573,0,0,0
TZ097,Tanzania,Kaskazini Unguja,Kaskazini 'B',Swahili,1,Swahili,.,.,.,.,.,.,.,.,.,Muslims,Christianity,Christianity,.,.,.,.,.,.,.,237,99921,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,99921,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.980004203,0,0,0,0,0,0,999,97923,0,0,999,0,0,0
TZ098,Tanzania,Kusini Unguja,Kati,Swahili,1,Swahili,.,.,.,.,.,.,.,.,.,Muslims,Christianity,Christianity,.,.,.,.,.,.,.,517,132717,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,132717,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.980002562,0,0,0,0,0,0,1327,130063,0,0,1327,0,0,0
TZ099,Tanzania,Kusini Unguja,Kusini,Swahili,1,Swahili,.,.,.,.,.,.,.,.,.,Muslims,Christianity,Others,.,.,.,.,.,.,.,382,63156,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,63156,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.9800019,0,0,0,0,0,0,632,61893,0,0,631,0,0,0
TZ100,Tanzania,Dodoma,Bahi,Gogo,0.660597905,Gogo,Nyambwa,Rangi,Sukuma,Sandawe,Maasai,Nyaturu,Chagga,Zigua,Hehe,Christianity,Muslims,Folk Religions,Others,.,.,.,.,.,.,5630,322526,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,1472,,0,,,,0,,,,,227,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,128,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,213060,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96255,0,0,0,0,854,0,0,0,0,0,4819,0,0,0,0,0,0,0,1925,0,0,0,0,0,0,0,0,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,,Christianity,0.95000093,0,0,0,0,0,0,306400,9675,3226,0,3225,0,0,0
TZ101,Tanzania,Dodoma,Chamwino,Gogo,0.877065096,Gogo,Nyambwa,Maasai,Rangi,Nguu,Datooga,Chagga,Zigua,Hehe,Sandawe,Christianity,Muslims,Folk Religions,Folk Religions,.,.,.,.,.,.,9132,486176,,,0,0,0,0,0,0,0,0,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,9335,,0,,,,0,,,,,410,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37,0,0,0,0,0,782,0,0,4056,0,0,0,0,0,0,5556,0,0,0,0,0,426408,0,0,0,0,0,0,0,0,0,2161,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7601,0,0,0,0,0,0,13048,0,0,0,0,0,0,0,0,0,0,8923,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,3321,0,,Christianity,0.940001152,0,0,0,0,0,0,457006,19446,4862,0,4862,0,0,0
TZ102,Tanzania,Dodoma,Dodoma(M),Gogo,0.531654685,Gogo,Swahili,Rangi,Chagga,Haya,Kurya,Somali,Hehe,.,.,Christianity,Muslims,Others,Folk Religions,.,.,.,.,.,.,2607,765179,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,199,,0,0,,0,,,,0,,,,,310751,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4904,0,0,0,0,0,0,0,0,0,0,0,0,406811,0,0,0,0,0,0,0,0,1737,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Christianity,0.929999386,0,0,0,0,0,0,711616,38260,7651,0,7652,0,0,0
TZ103,Tanzania,Dodoma,Kondoa,Rangi,0.601477514,Rangi,Sandawe,Alagwa,Burunge,Gorwaa,Nyaturu,Gogo,Datooga,Maasai,Nguu,Muslims,Christianity,Others,Folk Religions,.,.,.,.,.,.,13081,664630,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,3037,,0,,,,0,,,,,219,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74785,0,34,0,0,0,0,0,39728,0,0,1183,0,0,0,0,0,0,5998,0,0,0,0,0,10669,24299,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,18272,0,0,0,0,0,399760,0,0,0,0,0,0,70,84620,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.750000752,0,0,0,0,0,0,152864,498473,6646,0,6647,0,0,0
TZ104,Tanzania,Dodoma,Kongwa,Gogo,0.495220415,Gogo,Kagulu,Bena,Nguu,Swahili,Maasai,Hehe,Rangi,.,.,Christianity,Muslims,Others,Folk Religions,.,.,.,.,.,.,3958,443867,,,0,0,0,0,0,0,0,0,,,26761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,8576,,0,,,,0,,,,,12243,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219812,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,156386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Christianity,0.920000811,0,0,0,0,0,0,408358,26632,4438,0,4439,0,0,0
TZ105,Tanzania,Dodoma,Mpwapwa,Gogo,0.675151954,Gogo,Hehe,Kagulu,Tiliko,Swahili,Bena,Chagga,Nguu,Pogoro,Maasai,Christianity,Muslims,Folk Religions,Others,.,.,.,.,.,.,7455,403247,,,0,0,0,0,0,0,0,0,,,7969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,86,,0,,,,0,,,,,8948,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,272253,0,0,0,0,0,0,0,0,0,78382,0,0,0,0,0,0,23042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11432,0,0,0,0,0,0,0,0,0,0,,Christianity,0.920001885,0,0,0,0,0,0,370988,24194,4033,0,4032,0,0,0
TZ106,Tanzania,Mjini Magharibi,Mjini,Swahili,1,Swahili,.,.,.,.,.,.,.,.,.,Muslims,Christianity,Christianity,.,.,.,.,.,.,.,16,219007,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,219007,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.980000639,0,0,0,0,0,0,2190,214627,0,0,2190,0,0,0
TZ107,Tanzania,Mjini Magharibi,Magharibi A,Swahili,1,Swahili,.,.,.,.,.,.,.,.,.,Muslims,Christianity,Others,.,.,.,.,.,.,.,109,329645,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,329645,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.979999697,0,0,0,0,0,0,3297,323052,0,0,3296,0,0,0
TZ108,Tanzania,Mjini Magharibi,Magharibi B,Swahili,1,Swahili,.,.,.,.,.,.,.,.,.,Muslims,Christianity,Christianity,.,.,.,.,.,.,.,121,344517,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,344517,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Muslims,0.980000987,0,0,0,0,0,0,3445,337627,0,0,3445,0,0,0
TZ109,Tanzania,Mbeya,Ileje,Ndali,0.610809651,Ndali,Lambya,Malila,Nyakyusa,Nyamwanga,Nyiha,.,.,.,.,Christianity,Others,Folk Religions,.,.,.,.,.,.,.,1878,125869,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,0,,,,0,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34496,0,0,0,0,0,0,0,0,10637,0,0,0,0,0,0,0,0,0,0,0,76882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,0,0,1218,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Christianity,0.980003019,0,0,0,0,0,0,123352,0,1258,0,1259,0,0,0
