Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,oneReligion,twoReligion,threeReligion,fourReligion,fiveReligion,sixReligion,sevenReligion,eightReligion,nineReligion,tenReligion,Density,Area,Population,ethnicity,Serbs,Montenegrins,Croats,Bosniaks,Bulgarians,Macedonians,Albanians,Arvanites,Greeks,Turks,Tatars,Gagauzians,Romanians,Moldovans,Aromanians,Hungarians,Jews,Roma,Gorans,Egyptians,Ashkali,Muslims,Bosnians,Yugoslavs,Others,Unstated,Unknown,Slovenians,Czechs,Slovaks,Russians,Ukrainians,Belorussians,Ruthenians,Bunjevacis,Poles,Germans,Italians,Georgians,Armenians,Arabs,Maronite Arabs,Orthodox Arabs,Copt Arabs,Catholic Arabs,Sunni Arabs,Shia Arabs,Austrians,British,French,Spanish,Swedish,Finnish,Portugese,Dutch,Danish,Americans,Nigerians,Sri Lankans,Indians,Pakistanis,Bangladeshis,Chinese,Vietnamese,Filippino,Syrians,Iranians,Afghans,Turkmenistanis,Azerbaijanis,Other Europeans,Other Asians,Other Africans,Other North Americans,Latin Americans,Oceania countries,No country declared,Stateless or Unspecified Nationality,religion,Largest Religion,Share of Population,Orthodoxy,Catholicism,Protestantism,Other Christians,Islam,Judaism,Other religions,Atheism,Not stated,Not known
2021,GR151,Greece,Ionian Islands,Lefkádhas,Greeks,0.909223744,Greeks,Albanians,British,Bulgarians,Other Europeans,Romanians,Germans,Italians,Ukrainians,Russians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,39.53,554,21900,,7,,,,112,,1086,,19912,3,,,72,,,,,,,,,,,,,,,,,,27,32,,,,23,62,42,16,2,11,,,,,,,,228,13,,,,,25,,10,1,,7,27,3,7,,5,2,2,4,,,102,8,9,3,16,15,,6,,Orthodox,0.910319635,19936,121,,766,270,,807,,,
2021,GR152,Greece,Ionian Islands,Meganisíu,Greeks,0.901727862,Greeks,Albanians,British,Arabs,Arabs,Bulgarians,Bulgarians,Bulgarians,Romanians,Romanians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,24.37,38,926,,,,,,3,,50,,835,,,,2,,,,,,,,,,,,,,,,,,1,1,,,,1,2,1,,,6,,,,,,,,10,,,,,,1,,,1,,,,,,,,,,,,,3,,6,,3,,,,,Orthodox,0.899568035,833,6,,32,17,,38,,,
2021,GR156,Greece,Western Greece,Erimánthu,Greeks,0.985994398,Greeks,Albanians,Bulgarians,Romanians,Bangladeshis,Americans,Ukrainians,Ukrainians,Ukrainians,Ukrainians,Orthodoxy,Other Christians,Other religions,Islam,Catholicism,.,.,.,.,.,8.7,944,8211,,,,,,9,,72,,8096,,,,8,,,,,,,,,,,,,,,,,,1,2,,,,1,2,2,,,,,,,,,,,1,1,,,,,,,3,,,1,2,7,,,,,,,,,2,,,1,,,,,,Orthodox,0.965046888,7924,12,,171,23,,81,,,
2021,GR164,Greece,Western Greece,Ksiroméru,Greeks,0.912600431,Greeks,Aromanians,Albanians,Bulgarians,Romanians,Bangladeshis,Ukrainians,Other Europeans,Russians,Germans,Orthodoxy,Other Christians,Other religions,Islam,Catholicism,.,.,.,.,.,10.53,969,10206,,1,,,,21,,297,,9314,1,,,20,,490,,,,,,,,,,,,,,,,5,8,,,,3,4,4,1,,1,,,,,,,,3,2,,,,,1,,,,,1,3,14,1,,,,,1,,,6,,,,4,,,,,Orthodox,0.948853616,9684,23,,212,79,,208,,,
2021,GR128,Greece,Central Greece,Orhomenú,Greeks,0.744376932,Greeks,Arvanites,Albanians,Romanians,Bulgarians,Indians,Pakistanis,Syrians,Afghans,Ukrainians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,13.69,685,9381,,2,,,,32,,449,1744,6983,3,,,43,,,,,,,,,,,,,,,,,,9,10,,,,4,4,3,2,,4,,,,,,,,3,2,,,,,1,,,,,26,21,1,1,,,12,1,11,,,9,1,,,,,,,,Orthodox,0.929112035,8716,18,,196,143,,308,,,
2021,GR129,Greece,Central Greece,Tanágras,Arvanites,0.623675676,Arvanites,Greeks,Albanians,Indians,Pakistanis,Syrians,Afghans,Romanians,Bulgarians,Arabs,Orthodoxy,Islam,Other religions,Other Christians,Catholicism,.,.,.,.,.,24.6,752,18500,,5,,,,112,,1287,11538,2902,9,,,145,,,,,,,,,,,,,,,,,,25,29,,,,14,15,9,65,6,109,,,,,,,,10,8,,,,,4,,2,,,756,607,24,37,,9,358,15,316,,,29,24,9,1,,,16,5,,Orthodox,0.796324324,14732,59,,402,1695,,1612,,,
2021,GR132,Greece,Central Greece,Erétrias,Greeks,0.929971546,Greeks,Albanians,Romanians,Bulgarians,Ukrainians,Other Europeans,Other Europeans,Russians,Indians,Indians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,45.84,276,12652,,2,,,,49,,630,,11766,4,,,65,,,,,,,,,,,,,,,,,,12,14,,,,6,6,4,1,,4,,,,,,,,5,3,,,,,2,,3,,,10,8,,1,,,5,,4,,,13,,8,1,10,3,,13,,Orthodox,0.930208663,11769,36,,270,151,,426,,,
2021,GR146,Greece,Ionian Islands,Zakínthu,Greeks,0.855002428,Greeks,Albanians,British,Other Europeans,Bulgarians,Romanians,Ukrainians,Germans,Russians,Italians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,62.97,654,41180,,27,,,,183,,3849,,35209,11,,,133,,,,,,,,,,,,,,,,,,94,113,,,,37,102,69,32,4,19,,,,,,,,807,22,,,,,41,,30,1,,13,53,7,13,,10,4,3,8,,,202,15,14,8,11,22,,14,,Orthodox,0.860126275,35420,649,,1812,876,,2423,,,
2021,GR149,Greece,Ionian Islands,Liksuríu,Greeks,0.925740449,Greeks,Albanians,British,Bulgarians,Bulgarians,Pakistanis,Romanians,Ukrainians,Ukrainians,Russians,Orthodoxy,Other Christians,Other religions,Islam,Catholicism,.,.,.,.,.,35.84,195,6989,,2,,,,17,,308,,6470,1,,,12,,,,,,,,,,,,,,,,,,8,9,,,,3,9,6,8,1,2,,,,,,,,65,2,,,,,4,,3,,,3,13,2,3,,3,1,1,2,,,17,4,1,1,4,,,4,,Orthodox,0.921161826,6438,25,,222,84,,220,,,
2021,GR154,Greece,Western Greece,Egialías,Greeks,0.943605022,Greeks,Albanians,Romanians,Bulgarians,Ukrainians,Ukrainians,Russians,Other Europeans,British,Oceania countries,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,40.03,1174,46990,,6,,,,84,,2102,,44340,4,,,94,,,,,,,,,,,,,,,,,,32,57,,,,12,17,16,3,,8,,,,,,,,22,7,,,,,4,,12,3,,4,13,57,2,,1,2,1,3,,,30,1,4,6,8,21,6,8,,Orthodox,0.936901468,44025,91,,1001,511,,1362,,,
2021,GR117,Greece,Central Greece,Lamiéon,Greeks,0.955548555,Greeks,Albanians,Romanians,Bulgarians,Indians,Pakistanis,Ukrainians,Ukrainians,Syrians,Russians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,42.62,1564,66657,,8,,,,181,,2007,,63694,14,,,235,,,,,,,,,,,,,,,,,,40,45,,,,23,24,15,7,1,17,,,,,,,,15,13,,,,,6,,13,,,86,69,3,4,,1,41,2,,,,45,3,14,4,,3,,24,,Orthodox,0.946337219,63080,119,,1395,547,,1516,,,
2021,GR119,Greece,Central Greece,Dhomokú,Greeks,0.910907304,Greeks,Albanians,Romanians,Romanians,Pakistanis,Bulgarians,Other Africans,Syrians,Afghans,Arabs,Orthodoxy,Other religions,Islam,Other Christians,Catholicism,.,.,.,.,.,7.77,1179,9159,,2,,,,30,,523,,8343,4,,,42,,,,,,,,,,,,,,,,,,10,12,,,,4,4,3,4,,15,,,,,,,,4,2,,,,,1,,,1,,42,34,1,2,,,20,1,18,,,9,1,27,,,,,,,Orthodox,0.912981767,8362,18,,192,199,,388,,,
2021,GR127,Greece,Central Greece,Thivéon,Arvanites,0.529342795,Arvanites,Greeks,Albanians,Indians,Pakistanis,Syrians,Afghans,Romanians,Bulgarians,Arabs,Orthodoxy,Other religions,Islam,Other Christians,Catholicism,.,.,.,.,.,24.01,1350,32410,,7,,,,153,,1689,17156,11463,11,,,198,,,,,,,,,,,,,,,,,,33,38,,,,20,20,13,42,4,74,,,,,,,,13,11,,,,,5,,3,,,485,389,15,24,,6,229,10,203,,,38,16,17,1,7,3,,14,,Orthodox,0.887318729,28758,89,,690,1269,,1604,,,
2021,GR134,Greece,Central Greece,Karístu,Arvanites,0.557842561,Arvanites,Greeks,Albanians,Romanians,Bulgarians,Indians,Pakistanis,Ukrainians,Ukrainians,Afghans,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,10.91,1091,11903,,2,,,,33,,580,6640,4431,4,,,45,,,,,,,,,,,,,,,,,,11,13,,,,4,4,3,2,,7,,,,,,,,4,2,,,,,1,,6,,,28,22,1,1,,,13,1,12,,,9,1,8,2,,5,5,3,,Orthodox,0.927665294,11042,21,,255,176,,409,,,
2021,GR139,Greece,Central Greece,Agráfon,Greeks,0.990807287,Greeks,Albanians,Romanians,Bulgarians,Bulgarians,Bulgarians,Bulgarians,Russians,Russians,Russians,Orthodoxy,Other Christians,Other religions,Islam,Catholicism,.,.,.,.,.,3.91,1530,5983,,,,,,2,,39,,5928,,,,3,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,2,,,,,1,,1,,,,,2,,,,,,,Orthodox,0.967909076,5791,6,,120,13,,53,,,
2021,GR140,Greece,Central Greece,Dhelfón,Greeks,0.933747155,Greeks,Albanians,Romanians,Bulgarians,Americans,Indians,Pakistanis,Ukrainians,Russians,Other Europeans,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,13.12,1842,24165,,4,,,,76,,1114,,22564,8,,,102,,,,,,,,,,,,,,,,,,22,25,,,,10,10,6,3,,12,,,,,,,,8,5,,,,,2,,38,1,,34,27,1,2,,,16,1,14,,,21,1,21,11,,6,,,,Orthodox,0.931181461,22502,45,,552,303,,763,,,
2021,GR147,Greece,Ionian Islands,Ithákis,Greeks,0.870020964,Greeks,Albanians,British,Other Europeans,Bulgarians,Romanians,Germans,Ukrainians,Russians,Italians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,15.06,190,2862,,2,,,,14,,235,,2490,1,,,10,,,,,,,,,,,,,,,,,,6,7,,,,3,8,5,1,,2,,,,,,,,49,2,,,,,3,,4,,,,2,,,,,,,,,,15,,2,1,,,,,,Orthodox,0.882599581,2526,13,,122,52,,149,,,
2021,GR153,Greece,Western Greece,Patréon,Greeks,0.968923963,Greeks,Albanians,Bulgarians,Romanians,Bangladeshis,Other Europeans,Ukrainians,Germans,Pakistanis,Italians,Orthodoxy,Other Christians,Other religions,Catholicism,Islam,.,.,.,.,.,397.65,543,215922,,12,,,,509,,4047,,209212,8,,,446,,,,,,,,,,,,,,,,,,62,110,,,,74,105,95,19,3,75,,,,,,,,42,44,,,,,24,,52,24,,30,97,423,15,,4,15,4,,,,128,10,32,28,39,49,54,31,,Orthodox,0.945660933,204189,2256,,4569,1455,,3453,,,
2021,GR160,Greece,Western Greece,Agriníu,Greeks,0.882217837,Greeks,Aromanians,Albanians,Romanians,Bulgarians,Bangladeshis,Ukrainians,Other Europeans,Russians,Americans,Orthodoxy,Other Christians,Other religions,Islam,Catholicism,.,.,.,.,.,44.34,2023,89691,,4,,,,69,,1328,,79127,3,,,72,,8789,,,,,,,,,,,,,,,,20,36,,,,10,14,13,3,1,8,,,,,,,,14,6,,,,,3,,16,2,,5,15,64,2,,1,2,1,3,,,22,1,3,8,11,4,8,3,,Orthodox,0.960932535,86187,131,,1849,364,,1160,,,
2021,GR166,Greece,Western Greece,Ílidhas,Greeks,0.855385559,Greeks,Arvanites,Albanians,Bulgarians,Romanians,Bangladeshis,Ukrainians,Other Europeans,Germans,Russians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,45.57,644,29347,,3,,,,84,,1025,2785,25103,2,,,79,,,,,,,,,,,,,,,,,,16,28,,,,12,17,16,3,1,6,,,,,,,,11,7,,,,,4,,4,1,,5,16,70,3,,1,2,1,3,,,23,2,2,2,4,3,,3,,Orthodox,0.942038368,27646,69,,625,306,,701,,,
2021,GR170,Greece,Western Greece,Zaháros,Greeks,0.934827825,Greeks,Albanians,Bulgarians,Romanians,Bangladeshis,Ukrainians,Other Europeans,Germans,Germans,Russians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,19.71,439,8654,,1,,,,36,,379,,8090,1,,,32,,,,,,,,,,,,,,,,,,6,10,,,,5,7,7,1,,2,,,,,,,,4,3,,,,,2,,4,1,,2,6,24,1,,,1,,1,,,9,1,1,2,4,3,4,4,,Orthodox,0.931938988,8065,28,,192,112,,257,,,
2021,GR120,Greece,Central Greece,Lokrón,Arvanites,0.554587362,Arvanites,Greeks,Albanians,Indians,Romanians,Pakistanis,Bulgarians,Syrians,Afghans,Ukrainians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,17.65,1008,17788,,4,,,,40,,932,9865,6583,6,,,58,,,,,,,,,,,,,,,,,,18,21,,,,5,5,3,6,,13,,,,,,,,7,3,,,,,1,,,,,65,52,2,3,,1,31,1,27,,,13,2,11,,,,,10,,Orthodox,0.922644479,16412,30,,369,318,,659,,,
2021,GR143,Greece,Ionian Islands,Paksón,Greeks,0.797242498,Greeks,Albanians,British,Other Europeans,Bulgarians,Romanians,Ukrainians,Germans,Russians,Italians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,60.15,41,2466,,2,,,,16,,329,,1966,1,,,12,,,,,,,,,,,,,,,,,,8,10,,,,3,9,6,2,,1,,,,,,,,69,2,,,,,4,,,,,1,3,,1,,1,,,,,,18,1,1,,,,,,,Orthodox,0.831711273,2051,14,,131,71,,199,,,
2021,GR162,Greece,Western Greece,Thérmu,Greeks,0.978116246,Greeks,Albanians,Bulgarians,Romanians,Arabs,Arabs,Ukrainians,Ukrainians,Ukrainians,Ukrainians,Orthodoxy,Other Christians,Other religions,Islam,Catholicism,.,.,.,.,.,10.42,548,5712,,,,,,7,,89,,5587,,,,6,,,,,,,,,,,,,,,,,,1,2,,,,1,1,1,,,3,,,,,,,,1,1,,,,,,,2,1,,,1,3,,,,,,,,,2,,2,1,,,,,,Orthodox,0.959558824,5481,9,,119,26,,77,,,
2021,GR137,Greece,Central Greece,Skíru,Greeks,0.925622543,Greeks,Albanians,Romanians,Bulgarians,Bulgarians,Pakistanis,Ukrainians,Russians,Russians,Russians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,8.29,368,3052,,1,,,,7,,173,,2825,1,,,10,,,,,,,,,,,,,,,,,,3,4,,,,1,1,1,1,,1,,,,,,,,1,1,,,,,,,,,,7,6,,,,,3,,3,,,2,,,,,,,,,Orthodox,0.925294889,2824,6,,63,49,,110,,,
2021,GR150,Greece,Ionian Islands,Sámis,Greeks,0.875295401,Greeks,Albanians,British,Other Europeans,Bulgarians,Romanians,Germans,Ukrainians,Russians,Russians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,11.65,472,5501,,3,,,,24,,415,,4815,1,,,17,,,,,,,,,,,,,,,,,,10,12,,,,5,14,9,6,1,4,,,,,,,,87,3,,,,,5,,4,,,2,10,1,2,,2,1,1,1,,,25,3,3,1,4,6,,4,,Orthodox,0.885111798,4869,29,,221,102,,280,,,
2021,GR165,Greece,Western Greece,Pírgu,Greeks,0.956354017,Greeks,Albanians,Bangladeshis,Romanians,Bulgarians,Ukrainians,Other Europeans,Russians,Russians,Germans,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,61.81,734,45365,,4,,,,81,,1452,,43385,3,,,83,,,,,,,,,,,,,,,,,,22,40,,,,12,17,15,4,1,13,,,,,,,,15,7,,,,,4,,5,4,,7,22,96,3,,1,3,1,5,,,25,2,5,2,3,8,3,12,,Orthodox,0.945133914,42876,83,,950,437,,1019,,,
2021,GR171,Greece,Western Greece,Piniú,Greeks,0.778312139,Greeks,Albanians,Bangladeshis,Arvanites,Pakistanis,Romanians,Bulgarians,Indians,Arabs,Ukrainians,Orthodoxy,Islam,Other religions,Other Christians,Catholicism,.,.,.,.,.,83.17,260,21625,,6,,,,110,,1935,884,16831,4,,,112,,,,,,,,,,,,,,,,,,29,53,,,,16,23,21,42,8,61,,,,,,,,20,10,,,,,5,,2,9,,67,215,939,34,,10,33,9,47,,,34,22,12,1,3,10,,8,,Orthodox,0.83667052,18093,82,,484,1704,,1262,,,
2022,SB131,Serbia,Južnobanatska,Bela Crkva,Serbs,0.751505086,Serbs,Roma,Others,Romanians,Unknown,Unstated,Hungarians,Macedonians,Yugoslavs,Croats,Orthodoxy,Catholicism,Not stated,Not known,Other Christians,Atheism,Protestantism,Islam,Judaism,.,20.5,705,14451,,10860,30,41,7,14,69,3,,,,,,573,,9,279,,888,,,,14,,52,576,421,530,9,,18,16,3,,1,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.839665075,12134,758,94,143,44,1,,124,581,572
2022,SB153,Serbia,Južnobanatska,Plandište,Serbs,0.579658368,Serbs,Hungarians,Macedonians,Romanians,Slovaks,Roma,Unknown,Unstated,Others,Slovenians,Orthodoxy,Catholicism,Not known,Not stated,Protestantism,Atheism,Islam,Other Christians,Other religions,.,11.59,773,8957,,5192,10,31,2,8,691,5,,,,,,582,,,913,,322,,,,22,,20,62,285,311,35,,432,7,7,,4,2,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.696885118,6242,986,354,21,33,,1,44,399,877
2022,SB125,Serbia,Južnobanatska,Alibunar,Serbs,0.584981621,Serbs,Romanians,Roma,Slovaks,Unstated,Unknown,Hungarians,Others,Macedonians,Yugoslavs,Orthodoxy,Not stated,Protestantism,Not known,Catholicism,Other Christians,Atheism,Islam,Other religions,.,14.21,1206,17139,,10026,17,24,2,5,85,11,,,,,,3997,,9,197,,796,,,,16,,44,94,608,498,8,,667,8,10,,1,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.847132271,14519,225,704,137,63,,4,83,810,594
2022,SB142,Serbia,Južnobanatska,Kovačica,Slovaks,0.409670413,Slovaks,Serbs,Hungarians,Romanians,Roma,Unknown,Unstated,Others,Yugoslavs,Macedonians,Orthodoxy,Protestantism,Not stated,Not known,Catholicism,Other Christians,Atheism,Islam,Other religions,.,25.18,841,21178,,7249,14,27,2,6,53,28,,,,,,1208,,6,1597,,755,,,,8,,76,190,566,688,5,,8676,11,4,,2,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.425205402,9005,408,8767,242,94,,5,153,1381,1123
2022,SB151,Serbia,Južnobanatska,Pančevo,Serbs,0.792523429,Serbs,Unknown,Unstated,Macedonians,Hungarians,Romanians,Roma,Others,Slovaks,Yugoslavs,Orthodoxy,Not known,Not stated,Catholicism,Atheism,Protestantism,Other Christians,Islam,Other religions,Judaism,76.71,1505,115454,,91500,243,556,98,419,3020,42,,,,,,2398,,15,2412,,2124,59,,,246,,680,1052,3276,5873,98,,1045,144,29,,13,9,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.835241741,96432,2804,1868,989,777,22,48,1975,4117,6422
2022,SB134,Serbia,Južnobanatska,Vršac,Serbs,0.720821785,Serbs,Romanians,Unknown,Roma,Hungarians,Unstated,Others,Macedonians,Yugoslavs,Croats,Orthodoxy,Not known,Catholicism,Not stated,Atheism,Protestantism,Islam,Other Christians,Other religions,Judaism,28.36,1603,45462,,32770,70,135,14,59,329,42,,,,,,4178,,9,1571,,1703,1,,,66,,240,511,1417,2032,107,,131,14,12,,4,3,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.83256346,37850,1955,341,310,334,2,13,518,1896,2243
2022,SB143,Serbia,Južnobanatska,Kovin,Serbs,0.769020291,Serbs,Hungarians,Roma,Unknown,Romanians,Unstated,Others,Yugoslavs,Macedonians,Muslims,Orthodoxy,Catholicism,Not known,Not stated,Atheism,Other Christians,Islam,Protestantism,Other religions,.,19.24,1463,28141,,21641,40,41,2,63,78,16,,,,,,784,,54,1778,,1493,7,,,64,,97,247,632,997,26,,13,20,6,,5,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.84627412,23815,1967,73,169,89,,4,207,742,1075
2022,SB149,Serbia,Južnobanatska,Opovo,Serbs,0.847072501,Serbs,Roma,Unstated,Unknown,Romanians,Croats,Others,Macedonians,Yugoslavs,Hungarians,Orthodoxy,Catholicism,Not stated,Not known,Protestantism,Atheism,Other Christians,Islam,Other religions,.,23.19,408,9462,,8015,8,119,,4,49,5,,,,,,194,,,35,,340,1,,,,,37,96,290,218,,,25,11,5,,,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.891777637,8438,350,95,19,7,,3,32,289,229
2021,GR300,Greece,South Aegean,Náksu & M. Kikládhon,Greeks,0.908348722,Greeks,Albanians,Bulgarians,British,Other Europeans,Romanians,Pakistanis,Arabs,Ukrainians,Russians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,26.18,786,20578,,7,,,,96,,1133,,18692,8,,,59,,,,,,,,,,,,,,,,,,31,35,,,,19,29,26,27,8,38,,,,,,,,77,16,,,,,13,,14,,,9,52,7,11,,12,13,3,5,,,68,15,14,3,11,4,12,11,,Orthodox,0.902906016,18580,284,,548,353,,813,,,
2021,GR274,Greece,North Aegean,Iroikís Nísu Psarón,Greeks,0.938095238,Greeks,Albanians,Bulgarians,Bulgarians,Bulgarians,Bulgarians,Bulgarians,.,.,.,Orthodoxy,Other religions,Other Christians,Islam,.,.,.,.,.,.,5.92,71,420,,,,,,1,,21,,394,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Orthodox,0.933333333,392,,,9,4,,15,,,
2021,GR289,Greece,South Aegean,Iroikís Nísu Kásu,Greeks,0.96156991,Greeks,Albanians,Americans,Bulgarians,Bulgarians,Romanians,Romanians,Romanians,Romanians,Romanians,Orthodoxy,Other Christians,Other religions,Islam,Catholicism,.,.,.,.,.,11.54,106,1223,,,,,,3,,19,,1176,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,,,,,,,,,,,1,,,,,,,,14,,,,,,,,,,,,,,1,,,3,,,,,,Orthodox,0.94521668,1156,3,,43,4,,17,,,
2021,GR275,Greece,South Aegean,Síru - Ermúpolis,Greeks,0.956163605,Greeks,Albanians,Bulgarians,Other Europeans,Pakistanis,Romanians,British,Arabs,Georgians,Germans,Orthodoxy,Catholicism,Other Christians,Other religions,Islam,.,.,.,.,.,128.02,165,21124,,3,,,,63,,473,,20198,3,,,35,,,,,,,,,,,,,,,,,,13,15,,,,12,19,17,20,6,21,,,,,,,,32,10,,,,,9,,13,,,7,38,5,8,,9,10,2,,,,40,11,5,3,14,3,4,3,,Orthodox,0.566512024,11967,8062,,498,174,,423,,,
2021,GR270,Greece,North Aegean,Anatolikís Sámu,Greeks,0.911442985,Greeks,Afghans,Albanians,Other Africans,Bulgarians,Romanians,Other Europeans,Germans,Arabs,Arabs,Orthodoxy,Islam,Other religions,Other Christians,Catholicism,.,.,.,.,.,42.87,467,20021,,2,,,,75,,433,,18248,6,,,47,,,,,,,,,,,,,,,,,,10,13,,,,10,31,8,6,1,20,,,,,,,,19,13,,,,,20,,16,3,,1,5,1,3,,1,9,5,789,,,44,2,111,6,18,17,19,9,,Orthodox,0.890614854,17831,250,,492,925,,523,,,
2021,GR265,Greece,North Aegean,Dhitikís Lésvu,Greeks,0.93980826,Greeks,Albanians,Afghans,Bulgarians,Romanians,Other Europeans,Germans,British,Oceania countries,Dutch,Orthodoxy,Other Christians,Other religions,Islam,Catholicism,.,.,.,.,.,13.83,1788,24721,,4,,,,102,,775,,23233,11,,,68,,,,,,,,,,,,,,,,,,17,23,,,,14,42,11,1,,3,,,,,,,,34,17,,,,,28,,20,,,,1,,1,,,2,1,181,,,65,,8,7,13,29,3,7,,Orthodox,0.93192023,23038,80,,625,354,,624,,,
2021,GR267,Greece,North Aegean,Fúrnon Korseón,Greeks,0.978406552,Greeks,Bulgarians,Albanians,Albanians,Germans,Germans,Dutch,Dutch,Poles,Poles,Orthodoxy,Other Christians,Other religions,Catholicism,Islam,.,.,.,.,.,18.15,74,1343,,,,,,8,,4,,1314,,,,4,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,3,,2,,,,,,,Orthodox,0.962025316,1292,4,,32,1,,14,,,
2021,GR269,Greece,North Aegean,Agíu Efstratíu,Greeks,0.972762646,Greeks,Albanians,.,.,.,.,.,.,.,.,Orthodoxy,Other religions,Other Christians,Islam,.,.,.,.,.,.,3.62,71,257,,,,,,,,7,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.953307393,245,,,5,1,,6,,,
2021,GR271,Greece,North Aegean,Dhitikís Sámu,Greeks,0.947943903,Greeks,Albanians,Afghans,Bulgarians,Bulgarians,Romanians,Other Europeans,British,Germans,Ukrainians,Orthodoxy,Other religions,Other Christians,Islam,Catholicism,.,.,.,.,.,42.07,300,12621,,2,,,,28,,352,,11964,5,,,22,,,,,,,,,,,,,,,,,,8,10,,,,4,12,3,1,,2,,,,,,,,15,5,,,,,8,,8,,,,1,,,,,1,1,95,,,21,,9,3,3,7,28,3,,Orthodox,0.935900483,11812,28,,298,175,,308,,,
2022,SB017,Serbia,Grad Beograd,Novi Beograd,Serbs,0.852314278,Serbs,Unknown,Unstated,Yugoslavs,Others,Roma,Russians,Montenegrins,Croats,Macedonians,Orthodoxy,Not known,Atheism,Not stated,Islam,Catholicism,Other Christians,Protestantism,Other religions,Judaism,2589.67,81,209763,,178784,1041,993,270,125,753,207,,,,,,84,,45,228,,1598,228,,,514,,2262,1768,4941,14276,259,,125,1071,72,,50,32,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.806557877,169186,1680,216,1459,2788,53,171,9848,7528,16834
2022,SB021,Serbia,Grad Beograd,Savski Venac,Serbs,0.759720973,Serbs,Unknown,Unstated,Others,Yugoslavs,Russians,Montenegrins,Croats,Roma,Macedonians,Orthodoxy,Not known,Atheism,Not stated,Islam,Catholicism,Other Christians,Protestantism,Other religions,Judaism,1310.68,28,36699,,27881,205,152,56,10,110,8,,,,,,26,,2,27,,138,62,,,34,,466,468,844,5821,50,,20,277,21,,2,2,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.712798714,26159,272,48,264,291,30,39,1966,1275,6355
